qid,label,desc,sitelinks,date,image,country
Q18547944,The Martian,2015 science fiction film directed by Ridley Scott,67,2015-10-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Der%20Marsianer%20%E2%80%93%20Rettet%20Mark%20Watney.svg,United States of America
Q184255,Million Dollar Baby,2004 film by Clint Eastwood,66,2004-12-15T00:00:00Z,,United States of America
Q186341,The Shining,1980 British-American horror film by Stanley Kubrick,66,1980-05-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Theshining-logo.svg,United States of America|United Kingdom
Q186587,Troy,2004 film by Wolfgang Petersen,66,2004-05-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Brad-Pitt%27s-horse-in-Canakkale.jpg,United States of America|United Kingdom|Malta
Q171861,The Artist,2011 French part-talkie directed by Michel Hazanavicius,66,2011-05-11T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The-Artist-Logo.svg,Belgium|France
Q190956,Amadeus,1984 film by Miloš Forman,66,1984-10-26T00:00:00Z,,United States of America
Q2345,12 Angry Men,1957 American drama film by Sidney Lumet,66,1957-04-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/12%20Angry%20Men%20%281957%20film%20poster%29.jpg,United States of America
Q13255497,Birdman,2014 film directed by Alejandro G. Iñárritu,66,2014-08-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Birdman%20logo.png,United States of America
Q26698156,The Shape of Water,2017 fantasy drama film by Guillermo del Toro,66,2017-08-31T00:00:00Z,,Canada|United States of America|Mexico
Q152780,Life of Pi,2012 film by Ang Lee,65,2012-12-20T00:00:00Z,,United States of America
Q183555,Pirates of the Caribbean: On Stranger Tides,2011 film by Rob Marshall,65,2011-05-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Pirates%20of%20the%20Caribbean%204%20Logo.svg,United States of America
Q171453,Transformers,2007 science fiction film by Michael Bay,65,2007-06-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Transformers%20Cars.jpg,United States of America
Q202326,The Godfather Part III,1990 film directed by Francis Ford Coppola,65,1990-12-25T00:00:00Z,,United States of America
Q181086,A Clockwork Orange,1971 dystopian crime film directed by Stanley Kubrick,65,1971-12-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Clockwork%20Orange%20Trailer%20poster.png,United States of America|United Kingdom
Q213787,The Hunchback of Notre Dame,American animated musical drama film,65,1996-06-21T00:00:00Z,,United States of America
Q47221,Taxi Driver,1976 American psychological thriller film directed by Martin Scorsese,65,1976-02-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Taxi%20Driver%20logo.png,United States of America
Q19347291,Deadpool,2016 superhero film produced by Marvel Entertainment,65,2016-02-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Deadpool%2C%20Georgia%20Viaduct%2C%20Vancouver%2C%20April%206%202015%20-%203.jpg,United States of America
Q484675,Léon: The Professional,1994 film by Luc Besson,65,1995-01-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20the%20Professional.png,United States of America|France
Q188718,The Bridge on the River Kwai,1957 British-American World War II film directed by David Lean,64,1958-03-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bridge%20over%20River%20Kwai.jpg,United States of America|United Kingdom
Q189540,Seven Samurai,1954 Japanese film directed by Akira Kurosawa,64,1954-04-26T00:00:00Z,,Japan
Q193835,Good Will Hunting,1997 film by Gus Van Sant,64,1997-12-05T00:00:00Z,,United States of America
Q181540,Quantum of Solace,2008 film by Marc Forster,64,2008-10-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Quantum%20of%20Solace%20Logo.svg,United States of America|United Kingdom
Q202508,The Mummy,1999 adventure film directed by Stephen Sommers,64,1999-06-03T00:00:00Z,,United States of America
Q208263,The Green Mile,1999 American drama film directed by Frank Darabont,64,1999-12-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Green%20Mile%20logo.jpg,United States of America|flag of the United States|cinema of the United States
Q215365,Brother Bear,2003 American animated comedy-drama film produced by Walt Disney Feature Animation,64,2003-10-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Brother%20Bear%20logo.svg,United States of America
Q622769,Man of Steel,2013 superhero film directed by Zack Snyder,64,2013-06-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/ManOfSteel.png,United States of America|United Kingdom
Q5815826,Coco,2017 animated film by Pixar Animation Studios,64,2017-11-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Disney%27s%20Coco%20logo.png,United States of America
Q5887360,Guardians of the Galaxy,2014 superhero film produced by Marvel Studios,64,2014-07-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Guardians%20of%20the%20Galaxy%20Logo%20Black.svg,United States of America
Q60072,The Sound of Music,1965 American musical film directed by Robert Wise,64,1965-03-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sound%20of%20Music%20Christopher%20Plummer%20and%20Julie%20Andrews.jpg,United States of America
Q20502242,Wonder Woman,2017 superhero film by Patty Jenkins,64,2017-06-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wonder%20woman%20logo%20and%20emblem.png,United States of America
Q20856802,La La Land,2016 musical film by Damien Chazelle,64,2016-12-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/La%20La%20Land%20Logo.svg,United States of America
Q42759035,Joker,2019 film by Todd Phillips,64,2019-08-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Joker%20%282019%29%20logotype.png,United States of America
Q72962,Reservoir Dogs,1992 film by Quentin Tarantino,63,1992-09-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Reservoir%20Dogs%20Logo.png,United States of America
Q185888,The Social Network,2010 film by David Fincher,63,2010-09-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20social%20network.svg,United States of America
Q186572,Princess Mononoke,1997 Japanese anime film,63,1997-07-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mononoke%20logo.png,Japan
Q160560,The Da Vinci Code,2006 American mystery thriller film directed by Ron Howard,63,2006-05-17T00:00:00Z,,United States of America
Q190908,Seven,1995 neo-noir crime thriller film by David Fincher,63,1995-09-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Seven-1995.png,United States of America
Q189330,The Dark Knight Rises,2012 American superhero film directed by Christopher Nolan,63,2012-07-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Batman%203.JPG,United States of America|United Kingdom
Q182153,Cars,2006 film produced by Pixar Animation Studios,63,2006-05-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cars%20Logo%20Black.svg,United States of America
Q204662,The Sword in the Stone,American animated fantasy comedy film produced by Walt Disney,63,1963-12-25T00:00:00Z,,United States of America
Q233464,Annie Hall,1977 film by Woody Allen,63,1977-04-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Annie%20Hall%20logo.png,United States of America
Q63026,The English Patient,1996 romantic drama film directed by Anthony Minghella,63,1997-02-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Fiennes.jpg,United States of America|United Kingdom
Q18602670,Spectre,2015 James Bond film by Sam Mendes,63,2015-10-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20spectre%20int.svg,United States of America|United Kingdom
Q22665878,Thor: Ragnarok,2017 superhero film produced by Marvel Studios,63,2017-07-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Thor%20Ragnarok%20Logo%20Black.svg,United States of America
Q23780734,Black Panther,2018 superhero film directed by Ryan Coogler,63,2018-02-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Black%20Panther%20Logo%20Black.svg,United States of America
Q80379,The Hobbit: An Unexpected Journey,2012 film directed by Peter Jackson,62,2012-11-28T00:00:00Z,,United States of America|New Zealand
Q108297,Spartacus,1960 American epic historical drama film directed by Stanley Kubrick,62,1960-10-08T00:00:00Z,,United States of America
Q179215,Indiana Jones and the Temple of Doom,1984 film by Steven Spielberg,62,1984-05-23T00:00:00Z,,United States of America
Q204191,It's a Wonderful Life,1946 film directed by Frank Capra,62,1946-12-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/It%27s%20a%20Wonderful%20Life%20%281946%20poster%29.jpeg,United States of America
Q202211,Gandhi,1982 biographical film by Richard Attenborough,62,1982-12-10T00:00:00Z,,United Kingdom|India
Q208696,Tarzan,1999 American animated adventure film produced by Walt Disney Feature Animation,62,1999-06-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tarzan1999DisneyLogo.svg,United States of America
Q213411,Cast Away,2000 American adventure drama film directed by Robert Zemeckis,62,2000-12-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cast%20Away%20-%20Logo.png,United States of America
Q214801,The Truman Show,1998 film directed by Peter Weir,62,1998-06-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Truman%20Show.png,United States of America
Q270470,Peter Pan,1953 animated fantasy-adventure film by Disney,62,1953-02-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Pan%20Logo%20Black.svg,United States of America
Q719915,The Hobbit: The Desolation of Smaug,2013 epic fantasy adventure film directed by Peter Jackson,62,2013-12-02T00:00:00Z,,United States of America|New Zealand
Q36092,Lilo & Stitch,2002 Disney animated science fiction comedy-drama film written and directed by Chris Sanders and Dean DeBlois,62,2002-06-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Lilo%20%26%20Stitch.svg,United States of America
Q39571,My Neighbor Totoro,1988 film directed by Hayao Miyazaki,62,1988-04-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tonari%20no%20Totoro%20title%20%28green%29.jpg,Japan
Q24733929,Frozen II,computer animated film directed by Chris Buck and Jennifer Lee,62,2019-11-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Frozen%20II%20Logo%20Black.svg,United States of America
Q23010088,Spider-Man: Homecoming,2017 superhero film produced by Marvel Studios and distributed by Sony,62,2017-06-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Spider-Man%20Homecoming%20Logo.png,United States of America
Q116852,Batman,1989 film directed by Tim Burton,61,1989-06-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Batman%20cossplay.JPG,United States of America
Q105387,Independence Day,1996 American science fiction film directed by Roland Emmerich,61,1996-09-19T00:00:00Z,,United States of America
Q105702,Dr. Strangelove,1964  Satire film directed by Stanley Kubrick,61,1964-01-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Dr%20Strangelove%20movie%20logo.png,United States of America|United Kingdom
Q190525,Memento,2000 film by Christopher Nolan,61,2000-09-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Memento.svg,United States of America
Q212792,Bolt,2008 animated Disney film,61,2008-12-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bolt%20%282008%20film%29%20logo.svg,United States of America
Q183063,The Sixth Sense,1999 film by M. Night Shyamalan,61,1999-08-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sixth%20Sense.png,United States of America
Q209538,Iron Man 3,2013 superhero film produced by Marvel Studios,61,2013-04-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Iron%20Man%203%20logo.jpg,United States of America
Q219421,The Mask,1994 film by Chuck Russell,61,1994-07-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Themask-logo.svg,United States of America
Q1392744,The Wolf of Wall Street,2013 film directed by Martin Scorsese,61,2013-12-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20wolf%20of%20Wall%20Street%202013%20logo.PNG,United States of America
Q271189,Hercules,1997 American animated musical fantasy film produced by Walt Disney Feature Animation and released by Walt Disney Pictures,61,1997-06-15T00:00:00Z,,United States of America
Q14320,The Day After Tomorrow,American 2004 apocalyptic movie directed by Roland Emmerich,61,2004-05-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tdat-logo.svg,United States of America
Q29011,Howl's Moving Castle,2004 Japanese animated film by Hayao Miyazaki,61,2004-09-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Howl%27s%20Moving%20Castle%20Logo%20fr.svg,Japan
Q16857406,The Jungle Book,2016 American fantasy adventure film directed and co-produced by Jon Favreau,61,2016-04-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Jungle%20Book%20Logo.svg,United States of America
Q485983,Shrek 2,"2004 film directed by Andrew Adamson, Kelly Asbury and Conrad Vernon",61,2004-05-15T00:00:00Z,,United States of America
Q183239,The Curious Case of Benjamin Button,2008 film by David Fincher,60,2008-12-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Curious%20Case%20of%20Benjamin%20Button%20logo.png,United States of America
Q154581,Gangs of New York,2002 film directed by Martin Scorsese,60,2002-12-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gangs%20of%20New%20York.png,United States of America|Italy|Netherlands|United Kingdom|Germany
Q106182,X-Men,2000 American superhero film directed by Bryan Singer,60,2000-07-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/X-Men%20movie%20logo.png,United States of America
Q132351,The Usual Suspects,1995 German-American neo-noir crime thriller film directed by Bryan Singer,60,1996-01-18T00:00:00Z,,United States of America
Q188652,Rocky,1976 US boxing film directed by John Avildsen,60,1976-11-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Rocky%20Logo.svg,United States of America
Q107270,Lost in Translation,2003 American-Japanese comedy-drama film by Sofia Coppola,60,2003-08-29T00:00:00Z,,Japan|United States of America
Q200396,Sherlock Holmes,2009 film by Guy Ritchie,60,2009-12-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/McAdamsDowneyJrSherlockHolmesCCJuly09.jpg,United Kingdom|Germany|Australia|United States of America
Q201687,Milk,Biographical film,60,2009-02-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Milkmoviename.jpg,United States of America
Q189505,Jaws,1975 American thriller film directed by Steven Spielberg,60,1975-06-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/JAWS%20logo.svg,United States of America
Q193695,The Wizard of Oz,1939 movie based on the book by L. Frank Baum,60,1939-08-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wizard%20of%20oz%20movie%20poster.jpg,United States of America
Q201924,The Aviator,2004 American biographical drama film directed by Martin Scorsese,60,2004-12-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/LeonardoDiCaprioNov08.jpg,United States of America
Q206576,Hugo,2011 historical drama film directed by Martin Scorsese,60,2011-10-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Hugo%20logo.png,United States of America
